result,algorithm_id,algorithm_version,algorithm,experimental,scenario,profile,mode,gated,input_rate,output_rate,channels,input_frames,output_frames,expected_output_frames,round_trip_frames,mse,snr_db,psnr_db,elapsed_ms,notes
"PASS","hybrid","v1","Hybrid","no","Speech 48k to 16k mono","HarmonicBlend","RoundTrip","yes","48000","16000","1","48000","16000","16000","48000","0.00018155651952687793","21.345633540653314","34.23847334851108","0",""
"PASS","lagrange_fd","v1","Experimental LagrangeFractionalDelay","yes","Speech 48k to 16k mono","HarmonicBlend","RoundTrip","yes","48000","16000","1","48000","16000","16000","48000","7.410490000120362E-06","35.23728277142473","48.1301225792825","19",""
"PASS","lanczos","v1","Experimental Lanczos","yes","Speech 48k to 16k mono","HarmonicBlend","RoundTrip","yes","48000","16000","1","48000","16000","16000","48000","2.5566513591949873E-06","39.85903693727711","52.75187674513488","8",""
"PASS","linear","v1","Linear","no","Speech 48k to 16k mono","HarmonicBlend","RoundTrip","yes","48000","16000","1","48000","16000","16000","48000","0.00018155651952687793","21.345633540653314","34.23847334851108","20",""
"PASS","nearest_neighbor","v1","Experimental NearestNeighbor","yes","Speech 48k to 16k mono","HarmonicBlend","RoundTrip","yes","48000","16000","1","48000","16000","16000","48000","0.0011127246877873133","13.471874789528721","26.364714597386488","0",""
"PASS","ratio_aware_sinc_hybrid","v1","Experimental RatioAwareSincHybrid","yes","Speech 48k to 16k mono","HarmonicBlend","RoundTrip","yes","48000","16000","1","48000","16000","16000","48000","3.3394474549606817E-07","48.699005883253285","61.59184569111105","9",""
"PASS","right_wing_sinc","v1","RightWingSinc","yes","Speech 48k to 16k mono","HarmonicBlend","RoundTrip","yes","48000","16000","1","48000","16000","16000","48000","2.9592112686486503E-07","49.223992306080724","62.116832113938486","37",""
"PASS","sinc","v1","Sinc","no","Speech 48k to 16k mono","HarmonicBlend","RoundTrip","yes","48000","16000","1","48000","16000","16000","48000","4.255449581814947E-07","47.646297533079206","60.53913734093697","13",""
"PASS","sinc_v2","v2","Sinc","no","Speech 48k to 16k mono","HarmonicBlend","RoundTrip","yes","48000","16000","1","48000","16000","16000","48000","3.3032263890757155E-07","48.74636863301315","61.63920844087091","9",""
"PASS","sinc_v3","v3","Sinc","no","Speech 48k to 16k mono","HarmonicBlend","RoundTrip","yes","48000","16000","1","48000","16000","16000","48000","3.33367892093415E-07","48.70651433725009","61.59935414510787","14",""
