result,algorithm_id,algorithm_version,algorithm,experimental,scenario,profile,mode,gated,input_rate,output_rate,channels,input_frames,output_frames,expected_output_frames,round_trip_frames,mse,snr_db,psnr_db,elapsed_ms,notes
"INFO PASS","halfband_cascade","v1","HalfBandCascade","yes","Fixture music 96k to 48k stereo","MusicFixture","RoundTrip","no","96000","48000","2","72000","36000","36000","72000","0.002288975697525735","12.553421430434886","22.49301070039252","10",""
"INFO PASS","hybrid","v1","Hybrid","no","Fixture music 96k to 48k stereo","MusicFixture","RoundTrip","no","96000","48000","2","72000","36000","36000","72000","8.87627335140435E-10","76.66752656572677","86.60711583568441","16",""
"INFO PASS","lagrange_fd","v1","Experimental LagrangeFractionalDelay","yes","Fixture music 96k to 48k stereo","MusicFixture","RoundTrip","no","96000","48000","2","72000","36000","36000","72000","7.939668275049365E-10","77.15180967082621","87.09139894078385","60",""
"INFO PASS","lanczos","v1","Experimental Lanczos","yes","Fixture music 96k to 48k stereo","MusicFixture","RoundTrip","no","96000","48000","2","72000","36000","36000","72000","1.5165793922576204E-09","74.3411817439341","84.28077101389175","8",""
"INFO PASS","linear","v1","Linear","no","Fixture music 96k to 48k stereo","MusicFixture","RoundTrip","no","96000","48000","2","72000","36000","36000","72000","2.1915211243222904E-07","52.74237663534201","62.68196590529964","0",""
"INFO PASS","nearest_neighbor","v1","Experimental NearestNeighbor","yes","Fixture music 96k to 48k stereo","MusicFixture","RoundTrip","no","96000","48000","2","72000","36000","36000","72000","4.988935762701941E-05","29.169754127382195","39.109343397339835","0",""
"INFO PASS","ratio_aware_sinc_hybrid","v1","Experimental RatioAwareSincHybrid","yes","Fixture music 96k to 48k stereo","MusicFixture","RoundTrip","no","96000","48000","2","72000","36000","36000","72000","7.179996649071687E-10","77.58859083202773","87.52818010198538","20",""
"INFO PASS","right_wing_sinc","v1","RightWingSinc","yes","Fixture music 96k to 48k stereo","MusicFixture","RoundTrip","no","96000","48000","2","72000","36000","36000","72000","3.0795226389677405E-09","71.26499923624708","81.20458850620473","96",""
"INFO PASS","sinc","v1","Sinc","no","Fixture music 96k to 48k stereo","MusicFixture","RoundTrip","no","96000","48000","2","72000","36000","36000","72000","8.87627335140435E-10","76.66752656572677","86.60711583568441","17",""
"INFO PASS","sinc_v2","v2","Sinc","no","Fixture music 96k to 48k stereo","MusicFixture","RoundTrip","no","96000","48000","2","72000","36000","36000","72000","7.176685933603088E-10","77.59059383721556","87.5301831071732","19",""
"INFO PASS","sinc_v3","v3","Sinc","no","Fixture music 96k to 48k stereo","MusicFixture","RoundTrip","no","96000","48000","2","72000","36000","36000","72000","7.020701863891885E-10","77.68602793771304","87.62561720767067","28",""
"INFO PASS","spline","v2","Spline","no","Fixture music 96k to 48k stereo","MusicFixture","RoundTrip","no","96000","48000","2","72000","36000","36000","72000","1.2273843361237163E-09","75.26002748240417","85.1996167523618","5",""
"INFO PASS","wdl_sinc","v1","Experimental WDL_Sinc","yes","Fixture music 96k to 48k stereo","MusicFixture","RoundTrip","no","96000","48000","2","72000","36000","36000","72000","1.4473261688212448E-09","74.5441691018635","84.48375837182114","8",""
"INFO PASS","cubic","v1","Experimental Cubic","yes","Fixture percussion 44.1k to 48k stereo","PercussionFixture","RoundTrip","no","44100","48000","2","44100","48000","48000","44100","9.691817589921206E-06","31.18664320120179","46.378711302675136","1",""
"INFO PASS","halfband_cascade","v1","HalfBandCascade","yes","Fixture percussion 44.1k to 48k stereo","PercussionFixture","RoundTrip","no","44100","48000","2","44100","48000","48000","44100","7.613322530894642E-06","32.23495323148984","47.42702133296319","19",""
"INFO PASS","hybrid","v1","Hybrid","no","Fixture percussion 44.1k to 48k stereo","PercussionFixture","RoundTrip","no","44100","48000","2","44100","48000","48000","44100","1.5127607028335032E-10","79.2529931752551","94.44506127672845","14",""
"INFO PASS","lagrange_fd","v1","Experimental LagrangeFractionalDelay","yes","Fixture percussion 44.1k to 48k stereo","PercussionFixture","RoundTrip","no","44100","48000","2","44100","48000","48000","44100","1.9976943115331328E-05","28.04540518835693","43.237473289830284","16",""
"INFO PASS","lanczos","v1","Experimental Lanczos","yes","Fixture percussion 44.1k to 48k stereo","PercussionFixture","RoundTrip","no","44100","48000","2","44100","48000","48000","44099","3.350953941128265E-06","35.7991094134302","50.99107903439063","2",""
"INFO PASS","linear","v1","Linear","no","Fixture percussion 44.1k to 48k stereo","PercussionFixture","RoundTrip","no","44100","48000","2","44100","48000","48000","44099","2.5021767943211324E-05","27.067614077981304","42.25958369894173","0",""
"INFO PASS","nearest_neighbor","v1","Experimental NearestNeighbor","yes","Fixture percussion 44.1k to 48k stereo","PercussionFixture","RoundTrip","no","44100","48000","2","44100","48000","48000","44100","0","Infinity","Infinity","0",""
"INFO PASS","ratio_aware_sinc_hybrid","v1","Experimental RatioAwareSincHybrid","yes","Fixture percussion 44.1k to 48k stereo","PercussionFixture","RoundTrip","no","44100","48000","2","44100","48000","48000","44100","1.5127607028335032E-10","79.2529931752551","94.44506127672845","14",""
"INFO PASS","right_wing_sinc","v1","RightWingSinc","yes","Fixture percussion 44.1k to 48k stereo","PercussionFixture","RoundTrip","no","44100","48000","2","44100","48000","48000","44100","1.1995372055654102E-05","30.260558289382168","45.452626390855514","65",""
"INFO PASS","sinc","v1","Sinc","no","Fixture percussion 44.1k to 48k stereo","PercussionFixture","RoundTrip","no","44100","48000","2","44100","48000","48000","44100","1.5127607028335032E-10","79.2529931752551","94.44506127672845","14",""
